Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
2 BEDROOM HOUSE FOR RENT,"


 Ikotun Isolo Lagos ","  40,000,000/day ",Added 07 Oct 2022,233
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akowonjo Agege Lagos ","  1,300,000/year ",Added 07 Oct 2022,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akowonjo Agege Lagos ","  900,000/year ",Added 07 Oct 2022,233
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akowonjo Egbeda Agege Lagos ","  400,000/year ",Added 07 Oct 2022,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Odo Abule Egba Agege Lagos ","  600,000/year ",Added 07 Oct 2022,233
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Amule Ipaja Agege Lagos ","  800,000/year ",Added 07 Oct 2022,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aboru Ipaja Agege Lagos ","  800,000/year ",Added 07 Oct 2022,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shagari Estate Egbeda Agege Lagos ","  1,200,000/year ",Added 07 Oct 2022,233
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akinyele Ipaja Agege Lagos ","  500,000/year ",Added 07 Oct 2022,122
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Itele Ipaja Agege Lagos ","  500,000/year ",Added 07 Oct 2022,344
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ekoro Abule Egba Agege Lagos ","  1,200,000/year ",Added 07 Oct 2022,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ayetoro Agege Lagos ","  350,000 ",Added 07 Oct 2022,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ayetoro Ipaja Agege Lagos ","  350,000 ",Added 07 Oct 2022,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aboru Ipaja Agege Lagos ","  1,000,000/year ",Added 07 Oct 2022,234
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aboru Ipaja Agege Lagos ","  600,000/year ",Added 07 Oct 2022,122
1 BEDROOM ROOM OR BOYS QUARTER FOR RENT,"


 Alagomeji Yaba Alagomeji Yaba Lagos ","  700,000/year ",Added 07 Oct 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 07 Oct 2022,334
4 BEDROOM HOUSE FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  6,000,000 ",Added 07 Oct 2022,445
FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  1,300,000/year ",Added 07 Oct 2022,000
1 BEDROOM OFFICE FOR RENT,"


 Off Awolowo Way By Allen B. Stop Ikeja Ikeja Lagos ","  450,000/year ",Added 07 Oct 2022,111
FLAT & APARTMENT FOR RENT,"


 Phase 1 Omole Ikeja Lagos ","  1,700,000/year ",Added 07 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Diamond Estate, Command,ipaja Alimosho Abeokuta Express Lagos ","  3,000,000/year ",Added 07 Oct 2022,000
HOUSE FOR RENT,"


 Lyana Lba Close To Lasu Campus Alimosho Abeokuta Express Lagos ","  34,000,000 ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Abiola Estate Ayobo, Ipaja Agege Lagos ","  600,000 ",Added 06 Oct 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Puposhola Abule Egba Agege Lagos ",  2 ,Added 06 Oct 2022,233
FLAT & APARTMENT FOR RENT,"


 Ojodu Grammar School, Ojodu Ikeja Lagos ","  1,500,000 ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Ogba Ikeja Lagos ","  500,000 ",Added 06 Oct 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Peace Estate, Ipaja Agege Lagos ","  1,000,000/year ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogba Ikeja Lagos ","  800,000/year ",Added 06 Oct 2022,200
FLAT & APARTMENT FOR RENT,"


 Unity Street Oke Odo, Abule Egba Agege Lagos ","  600,000/year ",Added 06 Oct 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikola Ipaja Alimosho Abeokuta Express Lagos ","  600,000/year ",Added 06 Oct 2022,200
FLAT & APARTMENT FOR RENT,"


 Ogudu Ketu Lagos ","  1,300,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Off Ekoro Road Abule Egba Agege Lagos ","  1,200,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Off White House,ekoro Road Abule Egba Agege Lagos ","  750,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Ile Epo Oke Odo Abule Egba Agege Lagos ","  500,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Ogudu Ketu Lagos ","  1,500,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Ogudu Ketu Lagos ","  2,300,000/year ",Added 06 Oct 2022,000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogba Bus Stop Ikeja Lagos ","  1,600,000/year ",Added 06 Oct 2022,344
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajayi Road Ogba Ikeja Lagos ","  650,000 ",Added 06 Oct 2022,122
FLAT & APARTMENT FOR RENT,"


 Longe Toyin Akande Iju Abeokuta Express Lagos ","  350,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Ogudu Ketu Lagos ","  1,000,000/year ",Added 06 Oct 2022,000
FLAT & APARTMENT FOR RENT,"


 Fagba Iju Abeokuta Express Lagos ","  400,000/year ",Added 06 Oct 2022,000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off College Road Ogba Ikeja Lagos ","  2,000,000 ",Added 06 Oct 2022,344
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Alagomeji Yaba Lagos ","  2,200,000/year ",Added 06 Oct 2022,322
1 BEDROOM MINI FLAT FOR RENT,"


 Close To Omole Phase 1 By Grammar School Ojodu Lagos Nigeria Ojodu Ikeja Lagos ","  800,000/year ",Added 06 Oct 2022,112
5 BEDROOM HOUSE FOR RENT,"


 Oniru Victoria Island Lagos ","  10,000,000/year ",Added 06 Oct 2022,500
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 06 Oct 2022,200
4 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  13,000,000 ",Added 06 Oct 2022,400
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alapere Ketu Lagos ","  1,500,000 ",Added 06 Oct 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  10,000,000 ",Added 06 Oct 2022,300
1 BEDROOM MINI FLAT FOR RENT,"


 Thomas Estate Ajah Lagos ","  450,000 ",Added 06 Oct 2022,111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ajah Lagos ","  1,200,000 ",Added 06 Oct 2022,222
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Osapa Osapa Lekki Lagos ","  3,000,000 ",Added 06 Oct 2022,333
2 BEDROOM MINI FLAT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  2,500,000 ",Added 06 Oct 2022,222
4 BEDROOM TERRACE FOR RENT,"


 Lekki Lagos ","  3,500,000 ",Added 06 Oct 2022,444
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Lagos ","  3,000,000 ",Added 06 Oct 2022,333
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Unity Badore Ajah Lagos ","  400,000 ",Added 06 Oct 2022,111
4 BEDROOM DUPLEX FOR RENT,"


 Vintage Estate Ikate Elegushi Lekki Lagos ","  4,000,000 ",Added 06 Oct 2022,444
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Paradise Chevron Drive Lekki Lagos ","  2,500,000 ",Added 06 Oct 2022,333
4 BEDROOM TERRACE FOR RENT,"


 Mimi's Court Ikate Elegushi Lekki Lagos ","  1,400,000 ",Added 06 Oct 2022,444
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Silverpoint Badore Ajah Lagos ","  900,000 ",Added 06 Oct 2022,111
1 BEDROOM MINI FLAT FOR RENT,"


 Addo Addo Ajah Lagos ","  750,000 ",Added 06 Oct 2022,111
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Greenville Badore Ajah Lagos ","  400,000 ",Added 06 Oct 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  1,200,000 ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 06 Oct 2022,200
4 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  15,000,000 ",Added 06 Oct 2022,400
3 BEDROOM HOUSE FOR RENT,"


 Ikota Lekki Lagos ","  3,000,000 ",Added 06 Oct 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu Gra Ketu Lagos ","  1,800,000 ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mobile Road Ajah Lagos ","  1,200,000 ",Added 06 Oct 2022,200
4 BEDROOM HOUSE FOR RENT,"


 Orchid Road Inside Estate Lekki Lagos ","  6,000,000 ",Added 06 Oct 2022,400
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akoka Yaba Lagos ","  1,800,000 ",Added 06 Oct 2022,300
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bamako Estate, Akiode Road Ojodu Ikeja Lagos ","  2,000,000/year ",Added 06 Oct 2022,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Bode Thomas Surulere Lagos ","  1,000,000/year ",Added 06 Oct 2022,211
SHOP FOR RENT,"


 Surulere Lagos ","  300,000/year ",Added 06 Oct 2022,000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Estate Off Ogudu Road Ketu Lagos ","  2,500,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu Ketu Lagos ","  1,200,000/year ",Added 06 Oct 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Surulere Lagos ","  400,000/year ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ramoni Alabi Street, Dalemo Alakuko Alagbado Abeokuta Express Lagos ","  300,000/year ",Added 06 Oct 2022,202
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maryland Ikeja Lagos ","  1,500,000/year ",Added 06 Oct 2022,200
4 BEDROOM HOUSE FOR RENT,"


 Chevron Alternative Chevron Drive Lekki Lagos ","  3,500,000/year ",Added 06 Oct 2022,400
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off White House, Ekoro Road Abule Egba Agege Lagos ","  750,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 After Blenco Supermarket Sangotedo Ajah Lagos ","  1,200,000/year ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Peace Estate Ipaja Agege Lagos ","  500,000/year ",Added 06 Oct 2022,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Behind Blenco Sangotedo Ajah Lagos ","  1,300,000/year ",Added 06 Oct 2022,200
COMMERCIAL PROPERTY FOR RENT,"


 Alausa Ikeja Lagos ","  1,500,000/year ",Added 06 Oct 2022,000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ikeja Lagos ","  2,000,000/year ",Added 06 Oct 2022,333
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alausa Ikeja Lagos ","  800,000/year ",Added 06 Oct 2022,112
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu Ketu Lagos ","  1,500,000/year ",Added 06 Oct 2022,100
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Igbeyin Adun Street, Sabo Ojodu Ikeja Lagos ","  800,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 County Houspital Area Ogba Ikeja Lagos ","  650,000/year ",Added 06 Oct 2022,222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Isolo Lagos ","  1,000,000/year ",Added 06 Oct 2022,200
4 BEDROOM TERRACE For Sale,"


 Ikota Gra Ikota Lekki Lagos ","  48,000,000 ","Updated 20 Feb 2023, Added 22 Sep 2022",445
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ekoro Road Agege Lagos ","  500,000/year ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Rafiu Ipaye Str Ijesha Surulere Lagos ","  700,000/year ",Added 06 Oct 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lagoon Estate Ogudu Ketu Lagos ","  1,300,000/year ",Added 06 Oct 2022,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Aina Street, Ojodu Grammar School Ojodu Ikeja Lagos ","  900,000/year ",Added 06 Oct 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  1,200,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Balogun Estate Majek, Directly Opposite Fara Park Ajah Lagos ","  1,000,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iwaya Road Onike Yaba Lagos ","  700,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Crystal Estate Gate Ilupeju Off Olajubu Str Shomolu Yaba Lagos ","  400,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Tokunbo Street Alagomeji Yaba Lagos ","  450,000/year ",Added 06 Oct 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  1,500,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  1,600,000/year ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Atunrase Estate Gbagada Lagos ","  1,200,000/year ",Added 06 Oct 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ladilak Shomolu Yaba Lagos ","  350,000/year ",Added 06 Oct 2022,110
SHOP FOR RENT,"


 Ikota Shopping Complex , Near Vgc Ikota Lekki Lagos ","  3,000,000/year ",Added 06 Oct 2022,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iyana Ekoro Road Abule Egba Agege Lagos ","  450,000/year ",Added 06 Oct 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Odunlade Street Shomolu Yaba Lagos ","  850,000/year ",Added 06 Oct 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alagomeji Yaba Lagos ","  800,000/year ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Miccom Akowonjo Agege Lagos ","  800,000/year ",Added 06 Oct 2022,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Silver Land Estate Sangotedo Ajah Lagos ","  650,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ige Estate, Command Ipaja Agege Lagos ","  250,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Lagos ","  900,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Meiran Road Abule Egba Agege Lagos ","  220,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Shyllon Street, Ilupeju Shomolu Yaba Lagos ","  600,000/year ",Added 06 Oct 2022,110
4 BEDROOM HOUSE FOR RENT,"


 Chevron Drive Lekki Lagos ","  4,500,000/year ",Added 06 Oct 2022,400
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ekoro / Ile Epo Area, Oke Odo Abule Egba Agege Lagos ","  600,000/year ",Added 06 Oct 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Jacob Okoh St, By Pako Bus Stop, Ketu Lagos ","  1,500,000/year ",Added 06 Oct 2022,300
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ikeja Lagos ","  2,000,000/year ",Added 06 Oct 2022,300
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Meiran Road Alagbado Abeokuta Express Lagos ","  850,000/year ",Added 06 Oct 2022,300
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Estate Off Ogudu Road, Ogudu Ketu Lagos ","  2,500,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 White House, Off Comand Ipaja Agege Lagos ","  450,000/year ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alapere Ketu Lagos ","  900,000/year ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mafoluku Oshodi Lagos ","  1,000,000/year ",Added 06 Oct 2022,203
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 P And T Estate, Boy's Town Ipaja Agege Lagos ","  1,200,000/year ",Added 06 Oct 2022,233
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Providence Street Lekki Phase 1 Lekki Lagos ","  1,450,000/year ",Added 06 Oct 2022,100
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Badek Ipaja Agege Lagos ","  900,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aptech Road Sangotedo Ajah Lagos ","  1,500,000/year ",Added 06 Oct 2022,200
1 BEDROOM SHOP FOR RENT,"


 Unity Road, Aboru Ipaja Agege Lagos ","  5,000/month ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shofunde Area, Agege Lagos ","  900,000/year ",Added 06 Oct 2022,200
SHOP FOR RENT,"


 Governor Road Aboru, Ipaja Agege Lagos ","  7,000/month ",Added 06 Oct 2022,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ekoro Juction, Ile Epo Abule Egba Agege Lagos ","  300,000/year ",Added 06 Oct 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Abeokuta Street, Bariga Akoka Yaba Lagos ","  450,000/year ",Added 06 Oct 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Egbeda Akowonjo Agege Lagos ","  1,300,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikola Ipaja Agege Lagos ","  600,000/year ",Added 06 Oct 2022,203
2 BEDROOM HOUSE FOR RENT,"


 Olugbede Axis, Via Orelope Bustop Egbeda Agege Lagos ","  650,000/year ",Added 06 Oct 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aboki Avenue K&s Igando Isolo Lagos ","  250,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Aina Street Dalemo Alakuko Area Abule Egba Agege Lagos ","  350,000/year ",Added 06 Oct 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbelegbo Street, Behind Tob Plaza Ojodu Ikeja Lagos ","  1,300,000/year ",Added 06 Oct 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Science Road, Unilag Estate Ojodu Ikeja Lagos ","  1,500,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  4,000,000/year ",Added 06 Oct 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevy View Estate Lekki Lagos ","  1,800,000/year ",Added 06 Oct 2022,110
3 BEDROOM HOUSE FOR RENT,"


 Victory Park Estate Lekki Lagos ","  5,000,000/year ",Added 06 Oct 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abiola Estate Ipaja Agege Lagos ","  270,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 White House Yetkem Axis, Command, Via Abule Egba Agege Lagos ","  350,000/year ",Added 06 Oct 2022,102
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogba Ikeja Lagos ","  650,000/year ",Added 06 Oct 2022,202
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbaja, Lagos Homes Estate Surulere Lagos ","  2,000,000/year ",Added 06 Oct 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alaja, Ipaja Agege Lagos ","  280,000/year ",Added 06 Oct 2022,201
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Morocco, Close To Igbobi Hospital Shomolu Yaba Lagos ","  500,000/year ",Added 06 Oct 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Pedro Rd. Soji Oshodi Bus Stop Close To Famous Bus Stop Pedro Shomolu Yaba Lagos ","  650,000/year ",Added 06 Oct 2022,110
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  1,300,000/year ",Added 06 Oct 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mutual Garden Estate, Ogunfayo Ajah Lagos ","  500,000/year ",Added 06 Oct 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Marshy Hill Estate, Addo Road Ajah Lagos ","  500,000/year ",Added 06 Oct 2022,110
4 BEDROOM HOUSE FOR RENT,"


 Peninsula Garden Estate Ogidan By Blenco Supermarket Ajah Lagos ","  2,500,000/year ",Added 06 Oct 2022,400
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Valley Point Estate Sangotedo Ajah Lagos ","  750,000/year ",Added 06 Oct 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Close To Oke Odo Market Abule Egba Agege Lagos ","  500,000/year ",Added 06 Oct 2022,202
3 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  8,500,000/year ",Added 06 Oct 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja Lagos ","  1,000,000/year ",Added 06 Oct 2022,112
2 BEDROOM HOUSE FOR RENT,"


 Agege Lagos ","  900,000/year ",Added 06 Oct 2022,223
2 BEDROOM HOUSE FOR RENT,"


 Ketu Lagos ","  2,500,000/year ",Added 06 Oct 2022,223
2 BEDROOM HOUSE FOR RENT,"


 Shangisha Ketu Lagos ","  1,600,000/year ",Added 06 Oct 2022,223
3 BEDROOM HOUSE FOR RENT,"


 Ikeja Lagos ","  2,000,000/year ",Added 06 Oct 2022,334
3 BEDROOM HOUSE FOR RENT,"


 Ikeja Lagos ","  800,000/year ",Added 06 Oct 2022,334
3 BEDROOM HOUSE FOR RENT,"


 Ikeja Lagos ","  1,200,000/year ",Added 06 Oct 2022,334
FLAT & APARTMENT FOR RENT,"


 Ikeja Lagos ","  350,000/year ",Added 06 Oct 2022,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ojodu Grammar School Ojodu Ikeja Lagos ","  350,000/year ",Added 06 Oct 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Meiran Abule Egba Agege Lagos ","  400,000/year ",Added 06 Oct 2022,222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Apex, Ikola Road, Back Of Ait, Agege Lagos ","  350,000/year ",Added 06 Oct 2022,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abule Egba Agege Lagos ","  400,000/year ",Added 06 Oct 2022,302
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Beside, Heritage Estate Aboru Ipaja Agege Lagos ","  550,000/year ",Added 06 Oct 2022,200
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Beside Brook Estate Off Cmd Road Ketu Lagos ","  2,000,000/year ",Added 06 Oct 2022,422
LAND For Sale,"


 Epe Ajah Lagos ","  35,000,000 ","Updated 20 Feb 2023, Added 13 Feb 2023",
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogo Oluwa Street, Sabo Ikeja Lagos ","  650,000/year ",Added 06 Oct 2022,110
3 BEDROOM HOUSE FOR RENT,"


 Opic Estate Ikeja Lagos ","  1,500,000/year ",Added 06 Oct 2022,334
4 BEDROOM HOUSE FOR RENT,"


 Opic Estate Ikeja Lagos ","  2,500,000/year ",Added 06 Oct 2022,445
4 BEDROOM HOUSE FOR RENT,"


 Lekki Lagos ","  3,500,000/year ",Added 06 Oct 2022,445
3 BEDROOM HOUSE FOR RENT,"


 Orchid Lekki Lagos ","  3,500,000/year ",Added 06 Oct 2022,334
2 BEDROOM HOUSE FOR RENT,"


 Opic Estate Ikeja Lagos ","  2,500,000/year ",Added 06 Oct 2022,223
3 BEDROOM HOUSE FOR RENT,"


 Opic Estate Ikeja Lagos ","  1,400,000/year ",Added 06 Oct 2022,334
SHOP FOR RENT,"


 Budland Street Ojodu Grammar School Ojodu Ikeja Lagos ","  600,000/year ",Added 06 Oct 2022,000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olaleke Taiwo Street, Ojodu Grammar School Ojodu Ikeja Lagos ","  1,100,000/year ",Added 06 Oct 2022,333
4 BEDROOM HOUSE FOR RENT,"


 Off Lateef Jakande Road Ikeja Lagos ","  6,000,000/year ",Added 06 Oct 2022,400
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogba Ikeja Lagos ","  400,000/year ",Added 06 Oct 2022,111
2 BEDROOM HOUSE FOR RENT,"


 Adetola Surulere Lagos ","  1,500,000/year ",Added 06 Oct 2022,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Old Isheri Road Ojodu Ikeja Lagos ","  1,500,000/year ",Added 06 Oct 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ojodu Ikeja Lagos ","  750,000/year ",Added 06 Oct 2022,222
5 BEDROOM HOUSE FOR RENT,"


 Badejo Close, Germany B/stop Ipaja Agege Lagos ","  1,200,000/year ",Added 06 Oct 2022,506
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alimosho Abeokuta Express Lagos ","  800,000/year ",Added 06 Oct 2022,433
4 BEDROOM DUPLEX FOR RENT,"


 Ocean Breeze Estate Ologolo Ologolo Lekki Lagos ","  4,500,000 ",Added 06 Oct 2022,445
COMMERCIAL PROPERTY FOR RENT,"


 Facing The Road Alimosho Abeokuta Express Lagos ","  3,000,000/year ",Added 06 Oct 2022,002
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ijegun Isolo Lagos ","  600,000/year ",Added 06 Oct 2022,222
5 BEDROOM HOUSE FOR RENT,"


 Isolo Lagos ","  10,000,000/year ",Added 06 Oct 2022,500
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ishaga Surulere Lagos ","  500,000/year ",Added 06 Oct 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oworo Road Oworonshoki Gbagada Lagos ","  300,000/year ",Added 06 Oct 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Miyaki Road Oworonshoki Gbagada Lagos ","  400,000/year ",Added 06 Oct 2022,110
4 BEDROOM HOUSE FOR RENT,"


 Ikeja Lagos ","  5,000,000/year ",Added 06 Oct 2022,400
