Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Aduroshakin Street, Shomolu Yaba Lagos ","  800,000/year ",Added 16 Nov 2022,110
SHOP FOR RENT,"


 Yaba Lagos ","  100,000/year ",Added 16 Nov 2022,000
4 BEDROOM DUPLEX FOR RENT,"


 Villa Ikota Lekki Lagos ","  5,500,000/year ",Added 16 Nov 2022,455
5 BEDROOM FLAT & APARTMENT FOR RENT,"


 9a Magnolia Street Emerald Estate Ajah Ajah Lagos ","  4,500,000/year ",Added 16 Nov 2022,556
1 BEDROOM MINI FLAT FOR RENT,"


 Off Ajibola Str Alapere Ketu Lagos ","  400,000/year ",Added 16 Nov 2022,112
1 BEDROOM MINI FLAT FOR RENT,"


 Orike Ogudu Ketu Lagos ","  55,000 ",Added 16 Nov 2022,111
1 BEDROOM MINI FLAT FOR RENT,"


 In An Estate Fola Agoro Yaba Lagos ","  400,000/year ",Added 16 Nov 2022,111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Baruwa, Ipaja Lagos Ipaja Agege Lagos ","  650,000 ",Added 16 Nov 2022,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alaso Ikola Road, Command Via Abule Egba Agege Lagos ","  250,000/year ",Added 16 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Bode Thomas Iponri Surulere Lagos ","  1,000,000/year ",Added 16 Nov 2022,202
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Palmgroove Yaba Lagos ","  1,200,000/year ",Added 16 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bariga Gbagada Lagos ","  700,000/year ",Added 16 Nov 2022,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Council Area Agege Lagos ","  600,000/year ",Added 16 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Muritala Back Of Justrite Shomolu Yaba Lagos ","  300,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Pedro Road Shomolu Yaba Lagos ","  750,000/year ",Added 16 Nov 2022,112
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Palmgroove Axis Yaba Lagos ","  800,000/year ",Added 16 Nov 2022,122
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Lagos ","  750,000/year ",Added 16 Nov 2022,102
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Close To Jolad Hospital Gbagada Lagos ","  750,000/year ",Added 16 Nov 2022,122
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ashimohu Str. Close To Jolad Hospital. Gbagada Lagos ","  500,000/year ",Added 16 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Fadeyi (yabatech Side) Yaba Lagos ","  800,000/year ",Added 16 Nov 2022,110
FLAT & APARTMENT FOR RENT,"


 Ogudu Ogudu Ketu Lagos ","  500,000/year ",Added 16 Nov 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Harmony Estate Ifako Gbagada Lagos ","  2,000,000/year ",Added 16 Nov 2022,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 New Oko Oba Abule Egba Agege Lagos ","  1,000,000/year ",Added 16 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Social Club Road Abule Egba Agege Lagos ","  750,000/year ",Added 16 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Obadeyi Amadiyah Abule Egba Agege Lagos ","  280,000/year ",Added 16 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Graceland Estate, Abule Odu, Egbeda Agege Lagos ","  600,000/year ",Added 16 Nov 2022,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Unity Estate Egbeda Agege Lagos ","  800,000/year ",Added 16 Nov 2022,322
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Close To Kaslat Str Egbeda Agege Lagos ","  500,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Unity Estate Egbeda Agege Lagos ","  400,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Tejumola Estate Egbeda Agege Lagos ","  350,000/year ",Added 16 Nov 2022,112
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Unity Estate Egbeda Agege Lagos ","  1,000,000/year ",Added 16 Nov 2022,333
SHOP FOR RENT,"


 Ajasa Command Ikola Road Via Abule Egba Agege Lagos ","  20,000/year ",Added 16 Nov 2022,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ilaje Road, Akoka Bariga Gbagada Lagos ","  400,000/year ",Added 16 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Amusa Alabi Str, Abesan Estate, Ipaja Agege Lagos ","  600,000/year ",Added 16 Nov 2022,211
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Graceland Estate Abule Odu Egbeda Agege Lagos ","  800,000/year ",Added 16 Nov 2022,323
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Victory Estate Egbe Isolo Lagos ","  800,000/year ",Added 16 Nov 2022,200
SHOP FOR RENT,"


 Sunday Saidi Str, Orelope Bus Stop, Egbeda Agege Lagos ","  96,000/year ",Added 16 Nov 2022,000
SHOP FOR RENT,"


 Duduyemi Str, Egbeda Agege Lagos ","  250,000/year ",Added 16 Nov 2022,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sunmonu Street Of Ayo Alabi Ogba Ikeja Lagos ","  400,000/year ",Added 16 Nov 2022,110
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Peace Estate Ipaja Agege Lagos ","  1,000,000/year ",Added 16 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Isitu Road Igando Isolo Lagos ","  450,000/year ",Added 16 Nov 2022,203
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shagari Estate Ipaja Agege Lagos ","  600,000/year ",Added 16 Nov 2022,300
4 BEDROOM HOUSE FOR RENT,"


 P & T Estate, Oxford Ipaja Agege Lagos ","  2,500,000/year ",Added 16 Nov 2022,400
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Victoria Garden City Lekki Lagos ","  2,000,000/year ",Added 16 Nov 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olorunshola Agege Lagos ","  700,000/year ",Added 16 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu Ogudu Ketu Lagos ","  1,800,000/year ",Added 16 Nov 2022,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bamishe Egbeda Egbeda Agege Lagos ","  1,000,000/year ",Added 16 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Meiran Abule Egba Agege Lagos ","  300,000/year ",Added 16 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Afa Isolo Isolo Lagos ","  1,000,000/year ",Added 16 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Afa Isolo Isolo Lagos ","  700,000/year ",Added 16 Nov 2022,200
4 BEDROOM DUPLEX For Sale,"


 Lekki Phase 1 Lagos ","  170,000,000 ","Updated 20 Feb 2023, Added 16 May 2022",45
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maplewood Estate, Agege Lagos ","  750,000/year ",Added 16 Nov 2022,122
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Before General Hospital Ile Epo Abule Egba Agege Lagos ","  1,300,000/year ",Added 16 Nov 2022,333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Isolo Lagos ","  2,000,000/year ",Added 16 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Afa Isolo Isolo Lagos ","  1,000,000/year ",Added 16 Nov 2022,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iwaya Yaba Lagos ","  500,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maplewood Estate, Oko Oba Abule Egba Agege Lagos ","  750,000/year ",Added 16 Nov 2022,122
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ekoro / Ile Epo Area, Ile Epo, Oke Odo, Abule Egba Agege Lagos ","  250,000/year ",Added 16 Nov 2022,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 20b, Omolara Street Ojodu Ikeja Lagos ","  600,000/year ",Added 16 Nov 2022,200
COMMERCIAL PROPERTY FOR RENT,"


 Bucknor Isolo Isolo Lagos ","  400,000/year ",Added 16 Nov 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Liasu Road, Council Area Agege Lagos ","  750,000/year ",Added 16 Nov 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Better Life Axis Ikotun Isolo Lagos ","  500,000/year ",Added 16 Nov 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajao Estate Ajao Estate Oshodi Lagos ","  2,000,000/year ",Added 16 Nov 2022,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ifesowapo Street Church Or Eazobia Bus Stop Igando Isolo Lagos ","  300,000/year ",Added 16 Nov 2022,200
2 BEDROOM HOUSE FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  3,800,000/year ",Added 16 Nov 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 After Lbs Lekki Lagos ","  1,500,000/year ",Added 16 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Eti Osa Sangotedo Ajah Lagos ","  450,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ososa Oworonshoki Gbagada Lagos ","  250,000/year ",Added 16 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilupeju Ikorodu Road Lagos ","  500,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilupeju Ikorodu Road Lagos ","  1,000,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alagomeji Yaba Lagos ","  500,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Modupe Estate Fola Agoro Yaba Lagos ","  450,000/year ",Added 16 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Isaac John Yaba Lagos ","  900,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Baba 70 Bus Stop, Close To Ige Estate, Command Abule Egba Agege Lagos ","  280,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  400,000/year ",Added 16 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onike Yaba Lagos ","  500,000/year ",Added 16 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iwaya Yaba Lagos ","  1,300,000/year ",Added 16 Nov 2022,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Lekki Lagos ","  3,200,000/year ",Added 16 Nov 2022,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ososa Oworonshoki Gbagada Lagos ","  300,000/year ",Added 16 Nov 2022,111
4 BEDROOM HOUSE FOR RENT,"


 Agungi Lekki Lagos ","  3,500,000/year ",Added 16 Nov 2022,400
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ayodele Okeowo Street, By Chevron Round About, Gbagada Lagos ","  3,000,000/year ",Added 16 Nov 2022,400
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Lagos ","  600,000/year ",Added 16 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Market Str. Shomolu Yaba Lagos ","  800,000/year ",Added 16 Nov 2022,100
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akoka Yaba Lagos ","  1,800,000/year ",Added 16 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  700,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  1,500,000/year ",Added 16 Nov 2022,100
COMMERCIAL PROPERTY FOR RENT,"


 Obafalabi Ojodu Ikeja Lagos ","  350,000/year ",Added 16 Nov 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ojodu Ikeja Lagos ","  900,000/year ",Added 16 Nov 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Nobex Bus Stop Along Ikotun Rd Igando Isolo Lagos ","  1,000,000/year ",Added 16 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikotun Isolo Lagos ","  500,000/year ",Added 16 Nov 2022,233
2 BEDROOM HOUSE FOR RENT,"


 London Osapa Lekki Lagos ","  3,000,000/year ",Added 16 Nov 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Grammar School Via Morgan Ph2 Estate Ojodu Ikeja Lagos ","  1,500,000/year ",Added 16 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Crown Estate Sangotedo Ajah Lagos ","  1,000,000/year ",Added 16 Nov 2022,111
3 BEDROOM HOUSE FOR RENT,"


 Idado Lekki Lagos ","  3,000,000/year ",Added 16 Nov 2022,300
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Beside Mitv, Alausa Alausa Ikeja Lagos ","  1,800,000/year ",Added 16 Nov 2022,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Allen Avenue Ikeja Lagos ","  1,600,000/year ",Added 16 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  1,000,000/year ",Added 16 Nov 2022,110
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oga Oloye Estate Ikorodu Ikorodu Road Lagos ","  400,000/year ",Added 16 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Selewu Ikorodu Ikorodu Road Lagos ","  400,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onike Yaba Lagos ","  1,100,000/year ",Added 16 Nov 2022,122
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Emmanuel Kolawole Street Fola Agoro Yaba Lagos ","  500,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  400,000/year ",Added 16 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Down Governor Road, Near Meiran Bridge Ipaja Agege Lagos ","  150,000/year ",Added 16 Nov 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Close To Pius Eze Estate, Aboru Ipaja Agege Lagos ","  500,000/year ",Added 16 Nov 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iwaya Yaba Lagos ","  1,500,000/year ",Added 16 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Fadeyi Yaba Lagos ","  600,000/year ",Added 16 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  350,000/year ",Added 16 Nov 2022,100
4 BEDROOM HOUSE FOR RENT,"


 Ikeja Lagos ","  8,500,000/year ",Added 16 Nov 2022,400
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onipan Shomolu Yaba Lagos ","  1,000,000/year ",Added 16 Nov 2022,112
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bajulaiye Shomolu Yaba Lagos ","  400,000/year ",Added 16 Nov 2022,111
2 BEDROOM DUPLEX For Sale,"


 Ikota Gra Ikota Lekki Lagos ","  40,000,000 ","Updated 20 Feb 2023, Added 22 Sep 2022",223
SHOP FOR RENT,"


 Morocco Shomolu Yaba Lagos ","  1,000,000/year ",Added 16 Nov 2022,001
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Morocco Fola Agoro Yaba Lagos ","  600,000/year ",Added 16 Nov 2022,111
4 BEDROOM HOUSE FOR RENT,"


 Magodo Phase 2 Magodo Shangisha Ketu Lagos ","  4,000,000/year ",Added 16 Nov 2022,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikosi Ikosi Ketu Lagos ","  2,500,000/year ",Added 16 Nov 2022,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikosi Ikosi Ketu Lagos ","  900,000/year ",Added 16 Nov 2022,223
WAREHOUSE FOR RENT,"


 Royal Crown Road, Akute Ojodu Ikeja Lagos ","  15,000,000/year ",Added 16 Nov 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onikoyi Lane Parkview Estate Ikoyi Lagos ","  5,000,000/year ",Added 16 Nov 2022,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Ira Ogba Ikeja Lagos ","  1,500,000/year ",Added 16 Nov 2022,334
1 BEDROOM ROOM OR BOYS QUARTER FOR RENT,"


 Command, Via Abule Egba, Ipaja Agege Lagos ","  180,000/year ",Added 15 Nov 2022,111
1 BEDROOM MINI FLAT FOR RENT,"


 Abiola Court Chevron Drive Lekki Lagos ","  1,000,000/day ",Added 15 Nov 2022,111
1 BEDROOM ROOM OR BOYS QUARTER FOR RENT,"


 Badore Ajah Lagos ","  400,000/year ",Added 15 Nov 2022,111
2 BEDROOM MINI FLAT FOR RENT,"


 41 Baale Ajagbe Street, Higher Grounds Estate, Council Bus Stop Sangotedo Sangotedo Ajah Lagos ","  1,300,000/year ",Added 15 Nov 2022,222
1 BEDROOM MINI FLAT FOR RENT,"


 Asa Estate, Soluyi, Gbagada Lagos ","  600,000/year ",Added 15 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  2,500,000/year ",Added 15 Nov 2022,333
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Odunsi Shomolu Yaba Lagos ","  250,000/year ",Added 15 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  2,700,000/year ",Added 15 Nov 2022,333
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onike Yaba Lagos ","  800,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Morocco Rd Yaba Lagos ","  650,000/year ",Added 15 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  1,300,000/year ",Added 15 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilupeju Ikorodu Road Lagos ","  400,000/year ",Added 15 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chemist Akoka Yaba Lagos ","  250,000/year ",Added 15 Nov 2022,110
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Palmgroove Ikorodu Road Lagos ","  1,700,000/year ",Added 15 Nov 2022,330
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Close To Unilag Akoka Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agbonyi Avenue Surulere Lagos ","  1,000,000/year ",Added 15 Nov 2022,222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  900,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iwaya Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Adeshiyan Street, Ilupeju Ikorodu Road Lagos ","  700,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  500,000/year ",Added 15 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  1,300,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  450,000/year ",Added 15 Nov 2022,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Iwaya Yaba Lagos ","  800,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Kalejaiye Shomolu Yaba Lagos ","  650,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bajulaye Road Shomolu Yaba Lagos ","  550,000/year ",Added 15 Nov 2022,102
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shobande Street Akoka Yaba Lagos ","  600,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ayedun Street Off Odunsi Shomolu Yaba Lagos ","  400,000/year ",Added 15 Nov 2022,110
10 BEDROOM HOUSE FOR RENT,"


 Ikeja Lagos ","  30,000,000 ",Added 15 Nov 2022,1000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Lsaac John Morocco Yaba Lagos ","  400,000/year ",Added 15 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 By Thomas Animashaun Street Surulere Lagos ","  1,600,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oyenaiya Street Bariga Gbagada Lagos ","  500,000/year ",Added 15 Nov 2022,110
LAND For Sale,"


 Bogije Awoyaya Ajah Lagos ","  5,000,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Fola Agoro Yaba Lagos ","  900,000/year ",Added 15 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Opposite Diamond Estate Igando Isolo Lagos ","  750,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ibadan Street By Freeman Ebute Metta Ebute Metta Lagos ","  700,000/year ",Added 15 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Tapa Str, Ladylak Road Bariga Gbagada Lagos ","  300,000/year ",Added 15 Nov 2022,100
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akoka Yaba Lagos ","  750,000/year ",Added 15 Nov 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ogudu Road Ogudu Ketu Lagos ","  1,300,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  450,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sholanke Street Akoka Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,100
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bailey Street Yaba Lagos ","  1,000,000/year ",Added 15 Nov 2022,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Adeshina Ijesha Surulere Lagos ","  1,100,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onike Road Onike Yaba Lagos ","  800,000/year ",Added 15 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  1,500,000/year ",Added 15 Nov 2022,200
5 BEDROOM HOUSE FOR RENT,"


 Ikeja Gra Ikeja Lagos ","  12,000,000/year ",Added 15 Nov 2022,500
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Odekunle Street, Behind County Hospital, Ogba Ikeja Lagos ","  1,000,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  800,000/year ",Added 15 Nov 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  1,500,000/year ",Added 15 Nov 2022,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oshinfolarin Street Akoka Yaba Lagos ","  1,500,000/year ",Added 15 Nov 2022,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Magodo Phase 2 Shangisha Ketu Lagos ","  2,300,000/year ",Added 15 Nov 2022,200
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akoka Extension Just Close To Unilag Akoka Yaba Lagos ","  800,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Odunlami Shomolu Yaba Lagos ","  400,000/year ",Added 15 Nov 2022,111
7 BEDROOM DUPLEX For Sale,"


 Efab Metropolis Karsana Abuja Phase 3 ","  250,000,000 ","Updated 20 Feb 2023, Added 15 Dec 2022",778
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akoka Yaba Lagos ","  1,800,000/year ",Added 15 Nov 2022,333
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alagomeji Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Lagos ","  1,000,000/year ",Added 15 Nov 2022,300
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sholanke Street Akoka Yaba Lagos ","  500,000/year ",Added 15 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 George Street Shomolu Yaba Lagos ","  500,000/year ",Added 15 Nov 2022,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Yaba Lagos ","  2,200,000/year ",Added 15 Nov 2022,300
SHOP FOR RENT,"


 Close To Custom Bus Stop Onike Yaba Lagos ","  400,000/year ",Added 15 Nov 2022,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,222
5 BEDROOM HOUSE FOR RENT,"


 Ramat Crescent Ogudu Ketu Lagos ","  6,000,000/year ",Added 15 Nov 2022,500
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Lagos ","  1,600,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Lagos ","  400,000/year ",Added 15 Nov 2022,110
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onike Yaba Lagos ","  1,700,000/year ",Added 15 Nov 2022,200
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ipaja Agege Lagos ","  550,000/year ",Added 15 Nov 2022,100
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada Lagos ","  1,400,000/year ",Added 15 Nov 2022,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilaje Behind Majok Filling Station Bariga Gbagada Lagos ","  450,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Pako Off Afolabi Brown Akoka Yaba Lagos ","  400,000/year ",Added 15 Nov 2022,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Pako Off Community Road Shomolu Yaba Lagos ","  250,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onike Sabo Yaba Lagos ","  800,000/year ",Added 15 Nov 2022,110
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Folami Street Off Abiodun Str Shomolu Yaba Lagos ","  700,000/year ",Added 15 Nov 2022,110
2 BEDROOM HOUSE FOR RENT,"


 Ojodu By Unity Estate Ikeja Lagos ","  900,000/year ",Added 15 Nov 2022,221
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  1,600,000/year ",Added 15 Nov 2022,111
