Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
4 BEDROOM DUPLEX FOR RENT,"


 Admiralty Way Lekki Phase 1 Lekki Lagos ","  4,500,000 ","Updated 25 May 2022, Added 07 Jul 2020",44
4 BEDROOM DUPLEX FOR RENT,"


 Off Idejo Street, Off Adeola Odeku Way, Victoria Island Victoria Island Lagos ","  12,000,000 ","Updated 25 May 2022, Added 23 May 2020",445
OFFICE FOR RENT,"


 Awolowo Road Ikeja Ikeja Lagos ","  1,700,000 ","Updated 25 May 2022, Added 11 Sep 2020",
3 BEDROOM DUPLEX FOR RENT,"


 Hon Akintunde Adeyemi Drive Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 07 Feb 2020",333
5 BEDROOM DUPLEX FOR RENT,"


 Palace Road Oniru Oniru Victoria Island Lagos ","  10,000,000 ","Updated 25 May 2022, Added 07 Feb 2020",55
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 1st Avenue Banana Island Ikoyi Lagos ","  35,000,000 ","Updated 25 May 2022, Added 24 Sep 2019",455
COMMERCIAL PROPERTY FOR RENT,"


 Ikeja Opebi Ikeja Lagos ","  25,000,000 ","Updated 25 May 2022, Added 18 Mar 2021",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Vi Victoria Island Victoria Island Lagos ","  10,000,000 ","Updated 25 May 2022, Added 22 Mar 2021",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mobolaji Johnson Ikoyi Ikoyi Lagos ","  12,000,000 ","Updated 25 May 2022, Added 22 Feb 2021",33
4 BEDROOM DUPLEX FOR RENT,"


 Lagoon View Estate, Makoko Yaba Lagos ","  2,500,000 ","Updated 25 May 2022, Added 23 May 2020",445
WAREHOUSE FOR RENT,"


 Matori Oshodi Oshodi Lagos ",  0 ,"Updated 25 May 2022, Added 14 Aug 2020",
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Magodo Phase 2 Estate Magodo Shangisha Ketu Lagos ","  1,000,000 ","Updated 25 May 2022, Added 28 Mar 2022",12
4 BEDROOM DUPLEX FOR RENT,"


 Lekki Lekki Phase 1 Lekki Lagos ","  8,000,000 ","Updated 25 May 2022, Added 17 Mar 2022",44
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa Osapa Lekki Lagos ",  1 ,"Updated 25 May 2022, Added 09 Mar 2022",11
5 BEDROOM DUPLEX FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  10,000,000 ","Updated 25 May 2022, Added 09 Mar 2022",55
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Gra Ikota Lekki Lagos ","  3,800,000 ","Updated 25 May 2022, Added 05 Jan 2021",45
4 BEDROOM DUPLEX FOR RENT,"


 Off Bourdillon Way Ikoyi Ikoyi Lagos ","  14,000,000 ","Updated 25 May 2022, Added 18 Aug 2020",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 3rd Avenue Banana Island Ikoyi Lagos ","  12,000,000 ","Updated 25 May 2022, Added 24 Sep 2019",34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 23 Oct 2019",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki County Estate Ikota Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 20 Dec 2019",334
WAREHOUSE FOR RENT,"


 Oregun, Ikeja Oregun Ikeja Lagos ","  22,000,000 ","Updated 25 May 2022, Added 25 Jun 2021",
4 BEDROOM DUPLEX FOR RENT,"


 Muritala Eletu Way Osapa Lekki Lagos ","  4,500,000 ","Updated 25 May 2022, Added 03 Jun 2020",455
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Victoria Island Victoria Island Victoria Island Lagos ","  12,000,000 ","Updated 25 May 2022, Added 23 Nov 2020",33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ahmadu Bello Way Victoria Island Victoria Island Lagos ","  11,000,000 ","Updated 25 May 2022, Added 12 Aug 2020",34
OFFICE FOR RENT,"


 Awolowo Way Awolowo Road Ikoyi Lagos ","  5,500,000 ","Updated 25 May 2022, Added 10 Aug 2020",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 9 Oba Elegushi/club Road, Ikoyi Ikoyi Ikoyi Lagos ","  16,000,000 ","Updated 25 May 2022, Added 19 Jul 2021",33
4 BEDROOM DUPLEX FOR RENT,"


 Vgc Ikota Lekki Lagos ","  4,000,000 ","Updated 25 May 2022, Added 09 Nov 2021",44
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  10,000,000 ","Updated 25 May 2022, Added 03 Jul 2021",33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  7,000,000 ","Updated 25 May 2022, Added 09 Mar 2022",34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikota Ikota Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 18 Mar 2022",33
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Ikota Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 18 Mar 2022",44
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Ikota Lekki Lagos ","  7,000,000 ","Updated 25 May 2022, Added 14 Dec 2021",44
5 BEDROOM DUPLEX FOR RENT,"


 The Midland Court Chevron Drive Chevron Drive Lekki Lagos ","  3,600,000 ","Updated 25 May 2022, Added 28 Mar 2019",566
OFFICE FOR RENT,"


 Alfread Rewane Falomo Ikoyi Lagos ","  100,000 ","Updated 25 May 2022, Added 02 Oct 2018",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Conservatives Road Chevron Drive Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 05 Jan 2021",344
OFFICE FOR RENT,"


 V.i Victoria Island Victoria Island Lagos ","  24,000,000 ","Updated 25 May 2022, Added 14 Jun 2021",
5 BEDROOM DUPLEX FOR RENT,"


 Behind Law School Victoria Island Victoria Island Lagos ","  15,000,000 ","Updated 25 May 2022, Added 18 Dec 2020",55
5 BEDROOM DUPLEX FOR RENT,"


 Behind Churchgate Towers Victoria Island Victoria Island Lagos ","  30,000,000 ","Updated 25 May 2022, Added 18 Dec 2020",55
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  4,000,000 ","Updated 25 May 2022, Added 01 Dec 2020",33
OFFICE FOR RENT,"


 Lekki Phase1 Lekki Phase 1 Lekki Lagos ","  10,000,000 ","Updated 25 May 2022, Added 13 May 2020",4
3 BEDROOM FOR RENT,"


 Anifowoshe Street Victoria Island Victoria Island Lagos ","  12,000,000 ","Updated 25 May 2022, Added 08 Jul 2020",333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alfred Rewane Ikoyi Ikoyi Lagos ","  10,000,000 ","Updated 25 May 2022, Added 28 Jul 2020",34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  2,200,000 ","Updated 25 May 2022, Added 31 Oct 2019",334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki, Phase 1 Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 31 Jan 2020",455
4 BEDROOM DUPLEX FOR RENT,"


 D Close, Road 1, Lekki Gardens Estate, Phase 2, Ajah Lekki Phase 2 Lekki Lagos ","  1,600,000 ","Updated 25 May 2022, Added 30 Apr 2019",45
WAREHOUSE FOR RENT,"


 Ilupeju Charley Boy Anthony Ikorodu Road Lagos ","  30,000,000 ","Updated 25 May 2022, Added 24 Sep 2018",
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Banana Island Ikoyi Lagos ","  10,000,000 ","Updated 25 May 2022, Added 22 Sep 2020",445
COMMERCIAL PROPERTY FOR RENT,"


 Adeniyi Ikeja Ikeja Ikeja Lagos ","  450,000,000 ","Updated 25 May 2022, Added 30 Oct 2020",
3 BEDROOM DUPLEX FOR RENT,"


 La Meridian Estate, Awoyaya Awoyaya Ajah Lagos ","  3,500,000 ","Updated 25 May 2022, Added 09 Feb 2021",33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Glover Road Ikoyi Ikoyi Lagos ","  8,500,000 ","Updated 25 May 2022, Added 15 Oct 2018",333
4 BEDROOM DUPLEX FOR RENT,"


 Behind Mega Chicken Ikota Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 15 Oct 2020",44
6 BEDROOM DUPLEX FOR RENT,"


 Lekki Lekki Phase 1 Lekki Lagos ","  10,000,000 ","Updated 25 May 2022, Added 17 Mar 2022",66
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Banana Island Ikoyi Lagos ","  8,000,000 ","Updated 25 May 2022, Added 09 Mar 2022",34
7 BEDROOM DUPLEX For Sale,"


 Efab Metropolis Karsana Abuja Phase 3 ","  250,000,000 ","Updated 20 Feb 2023, Added 15 Dec 2022",778
OFFICE FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  16,000,000 ","Updated 25 May 2022, Added 01 Jul 2021",
3 BEDROOM TERRACE FOR RENT,"


 Ajayi Bembe Parkview Estate Ikoyi Lagos ","  4,500,000 ","Updated 25 May 2022, Added 22 Feb 2021",33
4 BEDROOM TERRACE FOR RENT,"


 Victoria Island Victoria Island Victoria Island Lagos ","  12,000,000 ","Updated 25 May 2022, Added 09 Mar 2021",44
3 BEDROOM TERRACE FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 09 Mar 2021",33
OFFICE FOR RENT,"


 Awolowo Way Awolowo Road Ikoyi Lagos ","  6,000,000 ","Updated 25 May 2022, Added 10 Aug 2020",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Queens Drive Ikoyi Ikoyi Lagos ","  15,000,000 ","Updated 25 May 2022, Added 24 Sep 2019",34
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omo Osagie Falomo Ikoyi Lagos ","  13,000,000 ","Updated 25 May 2022, Added 24 Sep 2019",45
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Hotel Road Chevron Drive Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 20 Apr 2019",455
7 BEDROOM DUPLEX FOR RENT,"


 Nicon Town Ikate Elegushi Lekki Lagos ","  12,000,000 ","Updated 25 May 2022, Added 26 Nov 2019",778
4 BEDROOM TERRACE FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  7,000,000 ","Updated 25 May 2022, Added 15 Oct 2018",444
5 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Gra Off Fani Kayode Ikeja Ikeja Lagos ","  7,000,000 ","Updated 25 May 2022, Added 20 Sep 2018",55
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sola Olagunji Street, Off New Road, Lekki Phase 2 Lekki Lagos ","  2,000,000 ","Updated 25 May 2022, Added 23 May 2020",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Lagos ","  12,500,000 ","Updated 25 May 2022, Added 23 May 2020",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Orchid Hotel Road Orchid Hotel Road, Chevron Toll Gate, Chevron Drive Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 28 Oct 2019",344
5 BEDROOM DUPLEX FOR RENT,"


 Bashiru Balogun Street Lekki Phase 1 Lekki Lagos ","  7,000,000 ","Updated 25 May 2022, Added 06 Mar 2020",55
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 10 Mar 2022",34
5 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  7,500,000 ","Updated 25 May 2022, Added 06 Nov 2021",55
OFFICE FOR RENT,"


 Adeola Odeku Victoria Island Victoria Island Lagos ","  150,000 ","Updated 25 May 2022, Added 02 Oct 2018",
OFFICE FOR RENT,"


 Allen Avenue Opebi Ikeja Lagos ","  20,000 ","Updated 25 May 2022, Added 17 Sep 2018",
COMMERCIAL PROPERTY FOR RENT,"


 Victoria Island Victoria Island Victoria Island Lagos ","  140,000 ","Updated 25 May 2022, Added 20 Sep 2020",
3 BEDROOM DUPLEX For Sale,"


 Lotus Avenue, Ikota Gra Ikota Lekki Lagos ","  55,000,000 ","Updated 20 Feb 2023, Added 22 Sep 2022",334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Paradise Estate, Chevron Drive Lekki Lagos ","  1,500,000 ","Updated 25 May 2022, Added 15 Nov 2019",112
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  8,000,000 ","Updated 25 May 2022, Added 22 May 2019",344
5 BEDROOM DUPLEX FOR RENT,"


 Gra Ikeja Ikeja Lagos ","  10,000,000 ","Updated 25 May 2022, Added 26 Jan 2021",55
5 BEDROOM DUPLEX FOR RENT,"


 Platinum Rows Estate. Idado Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 09 Jun 2020",556
4 BEDROOM DUPLEX FOR RENT,"


 Victoria Island Victoria Island Victoria Island Lagos ","  20,000,000 ","Updated 25 May 2022, Added 18 Aug 2020",445
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Christ Avenue Lekki Phase 1 Lekki Lagos ","  7,000,000 ","Updated 25 May 2022, Added 15 Oct 2019",45
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Lagos ","  15,500,000 ","Updated 25 May 2022, Added 23 May 2020",445
4 BEDROOM DUPLEX FOR RENT,"


 Ajah Ajah Ajah Lagos ","  4,000,000 ","Updated 25 May 2022, Added 25 Nov 2021",44
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Ikota Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 01 Dec 2021",44
OFFICE FOR RENT,"


 Glover Road Ikoyi Ikoyi Lagos ","  9,000,000 ","Updated 25 May 2022, Added 19 Nov 2019",4
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  9,000,000 ","Updated 25 May 2022, Added 10 Sep 2016",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Behind Femi Okuno Lekki Phase 1 Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 10 Oct 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  2,300,000 ","Updated 25 May 2022, Added 05 Sep 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 09 Aug 2016",334
5 BEDROOM DUPLEX FOR RENT,"


 Vi Victoria Island Victoria Island Lagos ","  40,000,000 ","Updated 25 May 2022, Added 23 Feb 2022",556
3 BEDROOM DUPLEX FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  12,000,000 ","Updated 25 May 2022, Added 02 Apr 2022",334
2 BEDROOM HOUSE FOR RENT,"


 Chevy View Chevron Drive Lekki Lagos ","  1,700,000 ","Updated 25 May 2022, Added 29 Oct 2016",223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 23 May 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Fola Osibo Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 30 Jun 2016",334
4 BEDROOM TERRACE FOR RENT,"


 4th Roundabouth Ikate Elegushi Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 05 Sep 2016",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 31 May 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 31 May 2016",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Oba Amusa Agungi Lekki Lagos ","  1,600,000 ","Updated 25 May 2022, Added 31 May 2016",223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bourdillion Ikoyi Lagos State Nigeria Bourdillion Ikoyi Lagos State Nigeria Ikoyi Ikoyi Lagos ","  13,000,000 ","Updated 25 May 2022, Added 21 Jan 2020",333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Fatai Arubieke Lekki Phase 1 Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 29 Oct 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Ayinde Akinde Lekki Phase 1 Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 27 Aug 2016",334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Rd 13 Lekki Phase 1 Lekki Lagos ","  1,200,000 ","Updated 25 May 2022, Added 27 Aug 2016",112
5 BEDROOM HOUSE FOR RENT,"


 Off Rd 13 Lekki Phase 1 Lekki Lagos ","  10,000,000 ","Updated 25 May 2022, Added 27 Aug 2016",556
3 BEDROOM TERRACE FOR RENT,"


 Off Babatunde Anjose Lekki Phase 1 Lekki Lagos ","  4,500,000 ","Updated 25 May 2022, Added 30 Jun 2016",334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  1,300,000 ","Updated 25 May 2022, Added 23 Jul 2016",11
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Hakem Dickson Lekki Phase 1 Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 23 Jul 2016",223
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Rightt Lekki Phase 1 Lekki Lagos ","  1,000,000 ","Updated 25 May 2022, Added 31 May 2016",112
3 BEDROOM TERRACE FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 09 Aug 2016",334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ikate Right Ikate Elegushi Lekki Lagos ","  5,500,000 ","Updated 25 May 2022, Added 06 Oct 2016",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  15,000,000 ","Updated 25 May 2022, Added 18 May 2016",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Hakeem Dickson Lekki Phase 1 Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 29 Oct 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  2,700,000 ","Updated 25 May 2022, Added 28 Jul 2016",334
4 BEDROOM HOUSE FOR RENT,"


 Off Fola Osibo Lekki Phase 1 Lekki Lagos ","  4,000,000 ","Updated 25 May 2022, Added 05 Sep 2016",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Castle And Temple Lekki Phase 1 Lekki Lagos ","  2,300,000 ","Updated 25 May 2022, Added 05 Aug 2016",223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  2,000,000 ","Updated 25 May 2022, Added 09 Aug 2016",223
3 BEDROOM DUPLEX For Sale,"


 Ikota Gra Ikota Lekki Lagos ","  50,000,000 ","Updated 20 Feb 2023, Added 22 Sep 2022",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Femi Okuno Osapa Lekki Lagos ","  1,800,000 ","Updated 25 May 2022, Added 23 Jul 2016",334
5 BEDROOM DUPLEX FOR RENT,"


 Off Admirlty Way Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 25 May 2022, Added 30 Jun 2016",546
3 BEDROOM DUPLEX FOR RENT,"


 Off Hakeem Dickson Lekki Phase 1 Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 30 Jun 2016",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  15,000,000 ","Updated 25 May 2022, Added 04 Nov 2019",333
1 BEDROOM BUNGALOW FOR RENT,"


 Still Water Garden Lekki Phase 1 Lekki Lagos ","  1,300,000 ","Updated 25 May 2022, Added 20 Oct 2016",111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Admirlty Road Lekki Phase 1 Lekki Lagos ","  4,500,000 ","Updated 25 May 2022, Added 30 Jun 2016",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Rd 14 Lekki Phase 1 Lekki Lagos ","  2,300,000 ","Updated 25 May 2022, Added 05 Sep 2016",334
OFFICE FOR RENT,"


 43 Admiralty Way Lekki Phase 1 Lekki Lagos ","  15,500,000 ","Updated 25 May 2022, Added 22 Jan 2021",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Phase 2 Omole Ikeja Lagos ","  1,200,000 ","Updated 25 May 2022, Added 03 Jun 2019",334
3 BEDROOM TERRACE FOR RENT,"


 Omole Phase2 Omole Omole Ikeja Lagos ","  2,500,000 ","Updated 25 May 2022, Added 29 Apr 2021",34
4 BEDROOM DUPLEX FOR RENT,"


 12 Updc Estate Metro Gardens Lekki Phase 1 Lekki Lagos ","  6,000,000 ","Updated 25 May 2022, Added 28 Jun 2021",44
3 BEDROOM TERRACE FOR RENT,"


 Omole Phase 2 Omole Ikeja Lagos ","  2,500,000 ","Updated 25 May 2022, Added 04 May 2021",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 3 Osborne Estate Ikoyi Ikoyi Lagos ","  10,500,000 ","Updated 25 May 2022, Added 01 Mar 2021",33
OFFICE FOR RENT,"


 Keffi Street Awolowo Road Ikoyi Lagos ","  26,100,000 ","Updated 25 May 2022, Added 16 Nov 2020",
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mcpherson Mcpherson Street Ikoyi Ikoyi Lagos ","  10,000,000 ","Updated 25 May 2022, Added 07 Oct 2021",44
COMMERCIAL PROPERTY FOR RENT,"


 Corona Road Sangotedo Ajah Lagos ","  13,000,000 ","Updated 25 May 2022, Added 28 Jun 2019",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 39 Rasheed Babatude St. Off Kosoko Bus Stop, Aka Road Okokomaiko, Lagos Alaba Badagry Express Lagos ","  400,000 ","Updated 25 May 2022, Added 18 Feb 2018",33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 B3 Queen College Road Sabo Yaba Lagos ","  1,800,000 ","Updated 25 May 2022, Added 10 Oct 2021",33
5 BEDROOM DUPLEX FOR RENT,"


 Omole Phase 2, Ikeja Lagos Omole Phase 2, Ikeja Lagos Omole Ikeja Lagos ","  3,000,000 ","Updated 25 May 2022, Added 08 Jun 2020",55
5 BEDROOM DUPLEX FOR RENT,"


 Magodo Phase 1 Magodo Isheri Magodo Shangisha Ketu Lagos ","  4,000,000 ","Updated 25 May 2022, Added 21 Oct 2020",56
3 BEDROOM TOWNHOUSE FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  8,000,000 ","Updated 25 May 2022, Added 08 Nov 2021",33
OFFICE FOR RENT,"


 Adeniyi Jones Avenue Ikeja Ikeja Lagos ","  8,000,000 ","Updated 25 May 2022, Added 19 Apr 2021",
3 BEDROOM TERRACE FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  13,000,000 ","Updated 25 May 2022, Added 08 Nov 2021",33
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olu Holloway Crescent Ikoyi Ikoyi Lagos ","  16,000,000 ","Updated 25 May 2022, Added 11 Oct 2021",44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 11 Jul 2019",223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maryland Estate Maryland Ikeja Lagos ","  2,500,000 ","Updated 25 May 2022, Added 19 Jan 2022",223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bourdillon Road Ikoyi Ikoyi Lagos ","  17,000,000 ","Updated 25 May 2022, Added 08 Nov 2021",33
4 BEDROOM TERRACE FOR RENT,"


 Osapa Osapa Lekki Lagos ","  3,000,000 ","Updated 25 May 2022, Added 07 Feb 2022",45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mende Villa Estate Phase 1 . Maryland Ikeja Lagos ","  2,500,000 ","Updated 25 May 2022, Added 11 Jul 2019",334
4 BEDROOM TERRACE FOR RENT,"


 Mende Villa Estate Phase 2 Mende Maryland Maryland Ikeja Lagos ","  3,500,000 ","Updated 25 May 2022, Added 15 May 2021",445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbagada, Charlie Boy By Access Bank Gbagada Phase 1 Gbagada Lagos ","  1,400,000 ","Updated 25 May 2022, Added 27 Jun 2019",223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  10,000,000 ","Updated 25 May 2022, Added 25 Feb 2022",34
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Admiraty Way Lekki Phase 1 Lekki Lagos ","  2,500,000 ","Updated 25 May 2022, Added 29 Nov 2021",223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 21/22 Taslim Elias Close, Off Ahmadu Bello Way Victoria Island Victoria Island Lagos ","  10,000,000 ","Updated 25 May 2022, Added 19 Nov 2020",334
4 BEDROOM DUPLEX FOR RENT,"


 Dillon Estate, Agungi, Ajiran Road Agungi Lekki Lagos ","  4,000,000 ","Updated 25 May 2022, Added 27 Jun 2019",445
4 BEDROOM TOWNHOUSE FOR RENT,"


 Parkview Estate Parkview Estate Ikoyi Lagos ","  7,000,000 ","Updated 25 May 2022, Added 18 Feb 2022",455
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogombo Ajah Ajah Lagos ","  1,000,000 ","Updated 25 May 2022, Added 04 Mar 2022",23
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogombo Ogombo Ajah Lagos ","  1,200,000 ","Updated 25 May 2022, Added 04 Mar 2022",34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Anthony Anthony Ikorodu Road Lagos ","  2,500,000 ","Updated 25 May 2022, Added 19 Apr 2021",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Millennium Estate Gbagada Gbagada Lagos ","  2,500,000 ","Updated 25 May 2022, Added 06 Jul 2020",335
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alpha Beach Road Lekki Expressway Lekki Lagos ","  2,500,000 ",Added 13 May 2022,11
3 BEDROOM TERRACE FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 30 Apr 2022,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  12,000,000 ",Added 29 Apr 2022,33
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Expressway Lekki Lagos ","  3,000,000 ",Added 29 Apr 2022,11
3 BEDROOM TERRACE FOR RENT,"


 Parkview Estate Parkview Estate Ikoyi Lagos ","  5,000,000 ",Added 29 Apr 2022,33
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Lekki Expressway Lekki Lagos ","  4,000,000 ",Added 29 Apr 2022,23
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Lekki Expressway Lekki Lagos ","  5,000,000 ",Added 29 Apr 2022,34
