Title,Location,Listing_Type,City,Location_Area,Price,Date_Added,Date_Updated,Beds,Baths,Toilets
2 BEDROOM BLOCK OF FLATS FOR RENT, Ogudu Gra Ogudu Ketu Lagos ,Rent,Ketu,Mainland,1000000.0,2022-10-28,2023-02-15,2,2,2
4 BEDROOM DUPLEX FOR RENT, Oniru (wren) Victoria Island Extension Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,6500000.0,2022-10-26,2023-02-15,4,4,5
1 BEDROOM FLAT & APARTMENT FOR RENT, Igboefon Lekki Idado Lekki Lagos ,Rent,Lekki,Island,900000.0,2022-11-13,2023-02-15,1,1,0
2 BEDROOM HOUSE FOR RENT, Disilver Estate Lekki Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,40000000.0,2022-09-21,2023-02-15,2,2,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Royal Garden Estate Ajah Lagos ,Rent,Ajah,Island,500000.0,2022-11-24,2023-02-15,1,1,1
1 BEDROOM MINI FLAT FOR RENT, Close To U3 Estate Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-12-27,2023-02-15,1,1,1
1 BEDROOM SHARED APARTMENT FOR RENT, Oral Estate Chevron Drive Lekki Lagos ,Rent,Lekki,Island,600000.0,2023-02-09,2023-02-15,1,1,1
2 BEDROOM BLOCK OF FLATS FOR RENT, Lekki Scheme2 Abraham Adesanya Ajah Lagos ,Rent,Ajah,Island,1600000.0,2022-11-18,2023-02-15,2,2,3
1 BEDROOM MINI FLAT FOR RENT, Aptech Rd Sangotedo Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-12-12,2023-02-15,1,1,2
5 BEDROOM DUPLEX FOR RENT, Close To Pinnacle Filling Station Marwa Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-02-09,2023-02-15,5,5,6
3 BEDROOM BLOCK OF FLATS FOR RENT, By Enyo Filling Station Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,9000000.0,2022-10-22,2023-02-15,3,3,3
3 BEDROOM DUPLEX FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-01-24,2023-02-15,3,3,4
5 BEDROOM DUPLEX FOR RENT, Nicon Town Estate Lekki Lagos ,Rent,Lekki,Island,12000000.0,2023-02-08,2023-02-15,5,0,0
3 BEDROOM BLOCK OF FLATS FOR RENT, Ifako Gbagada Lagos ,Rent,Gbagada,Mainland,1500000.0,2023-01-22,2023-02-15,3,2,2
1 BEDROOM MINI FLAT FOR RENT, Lawani Street Onike Onike Yaba Lagos ,Rent,Yaba,Mainland,500000.0,2022-10-24,2023-02-15,1,1,1
2 BEDROOM FLAT & APARTMENT FOR RENT, Bucknor Estate Close To Community Bridge Ago. Isolo Lagos ,Rent,Isolo,Mainland,750000.0,2022-09-07,2023-02-15,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Divine Avenue Bucknor Isolo Isolo Lagos ,Rent,Isolo,Mainland,750000.0,2022-09-21,2023-02-15,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Good News Estate Sangotedo Ajah Lagos ,Rent,Ajah,Island,1100000.0,2022-12-12,2023-02-15,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Divine Avenue Bucknor Estate Close To Community Bridge Ago. Isolo Isolo Lagos ,Rent,Isolo,Mainland,800000.0,2023-02-07,2023-02-15,2,2,3
1 BEDROOM MINI FLAT FOR RENT, Off Gbetu New Road Awoyaya Ajah Lagos ,Rent,Ajah,Island,300000.0,2022-10-16,2023-02-15,1,1,1
4 BEDROOM DUPLEX FOR RENT," Orchid Road, Lafiaji Lekki Lagos ",Rent,Lekki,Island,3000000.0,2022-10-21,2023-02-15,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Fadeyi Fadeyi Ikorodu Road Lagos ,Rent,Ikorodu Road,Mainland,1200000.0,2022-12-27,2023-02-15,2,2,3
4 BEDROOM SHARED APARTMENT FOR RENT, Lekki Phase One Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,9000000.0,2023-01-26,2023-02-15,4,5,6
1 BEDROOM SELF CONTAIN FOR RENT, Sawmill Ifako Ifako Gbagada Lagos ,Rent,Gbagada,Mainland,500000.0,2023-01-27,2023-02-15,1,1,1
1 BEDROOM MINI FLAT FOR RENT, Phase One Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2300000.0,2023-01-26,2023-02-15,1,1,1
3 BEDROOM BLOCK OF FLATS FOR RENT, Magodo Isheri Ikeja Lagos ,Rent,Ikeja,Mainland,2500000.0,2022-05-29,2023-02-15,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Adekunle Yaba Yaba Yaba Lagos ,Rent,Yaba,Mainland,1000000.0,2022-12-27,2023-02-15,2,2,3
MINI FLAT FOR RENT," 7 Babarere Close, Oke Aro Via Iju Ishaga Agege Agege Lagos ",Rent,Agege,Mainland,250000.0,2023-02-06,2023-02-15,0,0,0
2 BEDROOM BLOCK OF FLATS FOR RENT, Awoyaya Ajah Lagos ,Rent,Ajah,Island,700000.0,2022-08-24,2023-02-15,2,2,3
3 BEDROOM TERRACE FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-11-18,2023-02-15,3,3,4
1 BEDROOM ROOM OR BOYS QUARTER FOR RENT, Off Gbetu New Road Awoyaya Ajah Lagos ,Rent,Ajah,Island,170000.0,2022-10-28,2023-02-15,1,1,1
2 BEDROOM BLOCK OF FLATS FOR RENT, Off Eletu Way Osapa Lekki Lagos ,Rent,Lekki,Island,3200000.0,2022-07-23,2023-02-15,2,3,3
3 BEDROOM DUPLEX FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,5000000.0,2023-01-22,2023-02-15,3,3,4
4 BEDROOM DUPLEX FOR RENT, By Lagos Business School (lbs) Abraham Adesanya Ajah Lagos ,Rent,Ajah,Island,3000000.0,2023-02-08,2023-02-15,4,0,0
1 BEDROOM BLOCK OF FLATS FOR RENT, Whitesand Isheri Ijegun Close To 6th Avenue Festac Ijegun Isolo Lagos ,Rent,Isolo,Mainland,300000.0,2023-01-29,2023-02-15,1,1,1
1 BEDROOM SHARED APARTMENT FOR RENT, Good Homes Off Ado Road Ajah Ajah Lagos ,Rent,Ajah,Island,400000.0,2022-12-18,2023-02-15,1,1,1
3 BEDROOM HOUSE FOR RENT, Off Gerrad Road Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,8000000.0,2022-07-11,2023-02-15,3,3,4
2 BEDROOM BLOCK OF FLATS FOR RENT, Sangotedu Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,900000.0,2023-01-19,2023-02-15,2,2,3
1 BEDROOM MINI FLAT FOR RENT, Akerele Surulere Surulere Surulere Lagos ,Rent,Surulere,Mainland,900000.0,2022-12-27,2023-02-15,1,2,2
4 BEDROOM BLOCK OF FLATS FOR RENT, Magodo Isheri Ikeja Lagos ,Rent,Ikeja,Mainland,2000000.0,2023-01-07,2023-02-15,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Ogudu Grammar School Ogudu Ketu Lagos ,Rent,Ketu,Mainland,1500000.0,2022-12-27,2023-02-15,2,2,3
1 BEDROOM MINI FLAT FOR RENT, Off Beachgate Road Jakande Lekki Lagos ,Rent,Lekki,Island,650000.0,2023-01-19,2023-02-15,1,1,1
5 BEDROOM DUPLEX FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,5000000.0,2023-02-09,2023-02-15,5,5,6
3 BEDROOM HOUSE FOR RENT, Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,5000000.0,2023-02-09,2023-02-15,3,3,4
3 BEDROOM TOWNHOUSE FOR RENT, Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,5000000.0,2023-02-09,2023-02-15,3,3,4
2 BEDROOM MINI FLAT FOR RENT, Ago Palace Isolo Lagos ,Rent,Isolo,Mainland,1100000.0,2022-12-22,2023-02-15,2,3,3
5 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-08-18,2023-02-15,5,5,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,1900000.0,2022-08-25,2023-02-15,2,2,2
FLAT & APARTMENT FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,1900000.0,2022-08-26,2023-02-15,0,0,0
5 BEDROOM HOUSE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-08-18,2023-02-15,5,5,0
4 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-08-17,2023-02-15,4,0,0
5 BEDROOM DUPLEX FOR RENT, Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,13000000.0,2023-02-11,2023-02-15,5,6,6
2 BEDROOM FLAT & APARTMENT FOR RENT, Sangotedo Sangotedo Ajah Lagos ,Rent,Ajah,Island,2800000.0,2022-09-08,2023-02-15,2,2,2
MINI FLAT FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,1200000.0,2022-08-25,2023-02-15,0,0,0
3 BEDROOM HOUSE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-08-17,2023-02-15,3,0,0
HOUSE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,3600000.0,2022-08-26,2023-02-15,0,0,0
HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-08-08,2023-02-15,0,0,0
4 BEDROOM DUPLEX FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-08-08,2023-02-15,4,0,0
4 BEDROOM HOUSE FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-08-11,2023-02-15,4,0,0
2 BEDROOM BLOCK OF FLATS FOR RENT, Abacha Estate Ikoyi Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,6000000.0,2022-12-06,2023-02-15,2,2,3
5 BEDROOM DUPLEX FOR RENT, Ikeja Gra Ikeja Lagos ,Rent,Ikeja,Mainland,6000000.0,2023-02-08,2023-02-15,5,6,6
3 BEDROOM SHORT STAY FOR RENT, Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,12000000.0,2023-02-11,2023-02-15,3,4,4
4 BEDROOM FLAT & APARTMENT FOR RENT," Ojora Road, Ikoyi Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,15000000.0,2022-11-23,2023-02-15,4,4,0
5 BEDROOM DUPLEX FOR RENT, Magodo Magodo Shangisha Ketu Lagos ,Rent,Ketu,Mainland,5000000.0,2023-02-08,2023-02-15,5,6,6
2 BEDROOM BLOCK OF FLATS FOR RENT, Orchid Road Ikota Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-01-19,2023-02-15,2,2,3
HOUSE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-08-17,2023-02-15,0,0,0
HOUSE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-08-17,2023-02-15,0,0,0
3 BEDROOM BLOCK OF FLATS FOR RENT," Off Mekunwen Road, Ikoyi Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,7000000.0,2022-08-25,2023-02-15,3,3,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-08-08,2023-02-15,3,0,0
5 BEDROOM HOUSE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,5500000.0,2022-08-15,2023-02-15,5,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-08-25,2023-02-15,3,3,0
2 BEDROOM BLOCK OF FLATS FOR RENT, Lagos Homes By Shoprite Sangotedo Ajah Lagos ,Rent,Ajah,Island,2300000.0,2023-01-18,2023-02-15,2,2,3
4 BEDROOM TOWNHOUSE FOR RENT, Orchid Lafiaji Lekki Lagos ,Rent,Lekki,Island,3500000.0,2023-01-19,2023-02-15,4,4,4
5 BEDROOM DUPLEX FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,14000000.0,2023-02-08,2023-02-15,5,6,6
3 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-08-26,2023-02-15,3,3,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,1500000.0,2022-08-11,2023-02-15,1,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-08-26,2023-02-15,3,3,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,2500000.0,2022-09-13,2023-02-15,3,3,0
5 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-08-17,2023-02-15,5,0,0
HOUSE FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,7000000.0,2022-08-12,2023-02-15,0,0,0
5 BEDROOM HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-08-16,2023-02-15,5,0,0
FLAT & APARTMENT FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,1200000.0,2022-08-26,2023-02-15,0,0,0
MINI FLAT FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,1300000.0,2022-08-26,2023-02-15,0,0,0
3 BEDROOM TOWNHOUSE FOR RENT, Ikeja Gra Ikeja Lagos ,Rent,Ikeja,Mainland,3000000.0,2023-02-11,2023-02-15,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,1700000.0,2022-08-15,2023-02-15,2,2,0
3 BEDROOM OFFICE FOR RENT, Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,5500000.0,2023-01-19,2023-02-15,3,3,3
3 BEDROOM TERRACE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-08-09,2023-02-15,3,0,0
5 BEDROOM DUPLEX FOR RENT, Ikoyi Ikoyi Lagos ,Rent,Ikoyi,Island,15000000.0,2023-02-08,2023-02-15,5,6,6
5 BEDROOM DUPLEX FOR RENT, Ibeju Lekki Ajah Lagos ,Rent,Ajah,Island,4000000.0,2023-02-13,2023-02-15,5,6,6
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,2800000.0,2022-08-08,2023-02-15,2,0,0
5 BEDROOM HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-08-15,2023-02-15,5,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1800000.0,2022-09-13,2023-02-15,2,0,0
4 BEDROOM HOUSE FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-08-26,2023-02-15,4,4,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-08-15,2023-02-15,3,0,0
5 BEDROOM DUPLEX FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-02-09,2023-02-15,5,6,6
3 BEDROOM COMMERCIAL PROPERTY FOR RENT, Victoria Island Lagos ,Rent,Victoria Island,Island,5000000.0,2022-08-17,2023-02-15,3,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1500000.0,2022-09-13,2023-02-15,2,2,0
OFFICE FOR RENT, By 3rd Roundabout Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,3500000.0,2022-08-05,2023-02-15,0,0,0
5 BEDROOM DUPLEX FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,3000000.0,2023-02-14,2023-02-15,5,6,6
4 BEDROOM DUPLEX FOR RENT, Ikota Villa Estate Ikota Lekki Lagos ,Rent,Lekki,Island,4000000.0,2023-02-13,2023-02-13,4,4,5
4 BEDROOM DUPLEX FOR RENT, Oniru Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,10000000.0,2023-01-04,2023-02-04,4,4,5
3 BEDROOM BUNGALOW FOR RENT, Lekki County Home Ikota Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-01-10,2023-02-04,3,4,4
1 BEDROOM MINI FLAT FOR RENT," Ilaje ,mobile Road Ajah Ajah Lagos ",Rent,Ajah,Island,900000.0,2023-01-16,2023-02-04,1,1,1
4 BEDROOM DUPLEX FOR RENT, Ikota Gra Ikota Lekki Lagos ,Rent,Lekki,Island,5000000.0,2023-01-04,2023-02-04,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Off Pinnacle Filling Station Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-12-29,2023-02-04,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,1500000.0,2023-01-03,2023-02-04,3,3,4
3 BEDROOM BUNGALOW FOR RENT, Ologolo Ologolo Lekki Lagos ,Rent,Lekki,Island,2500000.0,2023-01-09,2023-02-04,3,3,4
4 BEDROOM DUPLEX FOR RENT, Lekki Scheme 2 Ajah Ajah Lagos ,Rent,Ajah,Island,3000000.0,2022-12-14,2023-02-04,4,5,6
4 BEDROOM DUPLEX FOR RENT, Chevron Chevron Drive Lekki Lagos ,Rent,Lekki,Island,7000000.0,2023-01-31,2023-02-04,4,5,6
5 BEDROOM DUPLEX FOR RENT, Osapa London Estate Osapa Lekki Lagos ,Rent,Lekki,Island,4500000.0,2023-01-31,2023-02-04,5,5,6
5 BEDROOM DUPLEX FOR RENT, Off Ligali Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,15000000.0,2022-12-29,2023-02-04,5,7,7
7 BEDROOM DUPLEX FOR RENT, Off Ajose Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,20000000.0,2023-01-09,2023-02-04,7,7,8
4 BEDROOM DUPLEX FOR RENT, Ikate Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-12-19,2023-02-04,4,4,5
5 BEDROOM DUPLEX FOR RENT, Adelola Odeku Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,20000000.0,2022-12-28,2023-02-04,5,5,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Lekki County Home Ikota Lekki Lagos ,Rent,Lekki,Island,2000000.0,2023-01-10,2023-02-04,2,1,1
6 BEDROOM OFFICE FOR RENT, Emma Abimbola Cole. Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,8000000.0,2022-08-04,2022-11-03,6,4,5
4 BEDROOM TERRACE FOR RENT, Silver Spring Estate Agungi Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-07-27,2022-07-27,4,4,5
4 BEDROOM TERRACE FOR RENT, Silver Spring Estate Agungi Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-07-25,2022-07-25,4,4,5
2 BEDROOM DUPLEX FOR RENT, Gate Abesan Ipaja Agege Lagos ,Rent,Agege,Mainland,800000.0,2023-02-22,2023-02-22,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Oke Ira Ogba Ikeja Lagos ,Rent,Ikeja,Mainland,1000000.0,2023-02-22,2023-02-22,3,2,3
3 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,3500000.0,2023-02-22,2023-02-22,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Majek Sangotedo Ajah Lagos ,Rent,Ajah,Island,1200000.0,2023-02-22,2023-02-22,3,3,4
4 BEDROOM TOWNHOUSE FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,15000000.0,2023-02-22,2023-02-22,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,750000.0,2023-02-22,2023-02-22,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Estate Ikota Lekki Lagos ,Rent,Lekki,Island,2500000.0,2023-02-22,2023-02-22,2,2,3
10 BEDROOM HOTEL FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,12000000.0,2023-02-22,2023-02-22,,,
4 BEDROOM DUPLEX FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,6500000.0,2023-02-22,2023-02-22,4,4,5
1 BEDROOM MINI FLAT FOR RENT, Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,2000000.0,2023-02-22,2023-02-22,1,1,1
5 BEDROOM DUPLEX FOR RENT, Bridge Gate Estate Agungi Lekki Lagos ,Rent,Lekki,Island,5500000.0,2023-02-22,2023-02-22,5,5,6
2 BEDROOM BLOCK OF FLATS FOR RENT, Orchid Road Chevron Drive Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-02-22,2023-02-22,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Ago Palace Isolo Lagos ,Rent,Isolo,Mainland,1400000.0,2023-02-22,2023-02-22,2,2,3
1 BEDROOM SELF CONTAIN FOR RENT, Ago Palace Isolo Lagos ,Rent,Isolo,Mainland,500000.0,2023-02-22,2023-02-22,1,1,1
1 BEDROOM MINI FLAT FOR RENT, Ago Palace Isolo Lagos ,Rent,Isolo,Mainland,1000000.0,2023-02-22,2023-02-22,1,2,2
OFFICE FOR RENT, Adeniyi Jones Allen Avenue Ikeja Lagos ,Rent,Ikeja,Mainland,800000.0,2023-02-22,2023-02-22,0,0,0
3 BEDROOM BLOCK OF FLATS FOR RENT, Thomas Estate Ajah Lagos ,Rent,Ajah,Island,500000.0,2023-02-22,2023-02-22,3,3,4
4 BEDROOM DUPLEX FOR RENT, Orchid Road Lekki Phase 2 Lekki Lagos ,Rent,Lekki,Island,3800000.0,2023-02-22,2023-02-22,4,4,5
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-02-22,2023-02-22,2,2,3
4 BEDROOM DUPLEX FOR RENT, Off Admiralty Way Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,8000000.0,2023-02-21,2023-02-21,4,4,5
5 BEDROOM DUPLEX FOR RENT, Chevyview Estate Chevron Drive Lekki Lagos ,Rent,Lekki,Island,7000000.0,2023-02-21,2023-02-21,5,5,6
5 BEDROOM DUPLEX FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,7000000.0,2023-02-21,2023-02-21,5,5,6
1 BEDROOM SELF CONTAIN FOR RENT, Osapa London Lekki Lagos Osapa Lekki Lagos ,Rent,Lekki,Island,900000.0,2023-02-21,2023-02-21,1,1,1
1 BEDROOM SELF CONTAIN FOR RENT, Gated Estate Agungi Lekki Lagos Agungi Lekki Lagos ,Rent,Lekki,Island,550000.0,2023-02-21,2023-02-21,1,1,1
1 BEDROOM MINI FLAT FOR RENT, Lekki Conservation Centre/ikota Ikota Lekki Lagos ,Rent,Lekki,Island,500000.0,2023-02-21,2023-02-21,1,1,1
1 BEDROOM FLAT & APARTMENT FOR RENT, Ikeja Lagos ,Rent,Ikeja,Mainland,1300000.0,2023-02-21,2023-02-21,1,2,2
1 BEDROOM FLAT & APARTMENT FOR RENT, Iwaya Yaba Lagos ,Rent,Yaba,Mainland,600000.0,2023-02-21,2023-02-21,1,1,1
SELF CONTAIN FOR RENT, Akoka Yaba Lagos ,Rent,Yaba,Mainland,500000.0,2023-02-21,2023-02-21,1,1,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4000000.0,2023-02-21,2023-02-21,3,3,4
3 BEDROOM BLOCK OF FLATS FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,3500000.0,2023-02-21,2023-02-21,3,3,4
1 BEDROOM SELF CONTAIN FOR RENT, Lekki Conservation Road Lekki Lagos ,Rent,Lekki,Island,1200000.0,2023-02-21,2023-02-21,1,1,1
1 BEDROOM SELF CONTAIN FOR RENT, Victoria Crest 3 Lekki Lagos ,Rent,Lekki,Island,800000.0,2023-02-21,2023-02-21,1,1,1
4 BEDROOM HOUSE FOR RENT," Assets Close, By Safeway Bus Stop, Sangotedo Sangotedo Ajah Lagos ",Rent,Ajah,Island,2000000.0,2023-02-21,2023-02-21,4,4,5
4 BEDROOM TERRACE FOR RENT, Jakande Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,8000000.0,2023-02-21,2023-02-21,4,4,5
1 BEDROOM MINI FLAT FOR RENT, Chevy View Estate Chevron Drive Lekki Lagos ,Rent,Lekki,Island,1000000.0,2023-02-21,2023-02-21,1,1,1
SELF CONTAIN FOR RENT, Aboru Iyanapaja Lagos. Agege Lagos ,Rent,Agege,Mainland,150000.0,2023-02-21,2023-02-21,0,0,0
SELF CONTAIN FOR RENT, Valley View Estate Aboru Iyanapaja Lagos Ipaja Agege Lagos ,Rent,Agege,Mainland,400000.0,2023-02-21,2023-02-21,0,0,0
SELF CONTAIN FOR RENT, Edun Aboru Iyanapaja Lagos Ipaja Agege Lagos ,Rent,Agege,Mainland,500000.0,2023-02-21,2023-02-21,0,0,0
2 BEDROOM SELF CONTAIN FOR RENT, Aboru Iyanapaja Lagos. Ipaja Agege Lagos ,Rent,Agege,Mainland,800000.0,2023-02-21,2023-02-21,2,3,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,3500000.0,2023-02-21,2023-02-21,3,3,4
5 BEDROOM DUPLEX FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,6000000.0,2023-02-21,2023-02-21,5,5,6
4 BEDROOM DUPLEX FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,9000000.0,2023-02-21,2023-02-21,4,4,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Orchid Lekki Lagos ,Rent,Lekki,Island,3000000.0,2023-02-21,2023-02-21,2,2,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Ilasan Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,2800000.0,2023-02-21,2023-02-21,2,2,3
SHOP FOR RENT," 44, Admiralty Way Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,3000000.0,2023-02-21,2023-02-21,0,0,0
SHOP FOR RENT," 44, Admiralty Way Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,1320000.0,2023-02-21,2023-02-21,0,0,0
SHOP FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,1800000.0,2023-02-21,2023-02-21,0,0,0
4 BEDROOM HOUSE FOR RENT, In A Mini Estate Ajah Lagos ,Rent,Ajah,Island,2500000.0,2023-02-21,2023-02-21,4,4,5
2 BEDROOM HOUSE FOR RENT, Penneck Estate Ajah Lagos ,Rent,Ajah,Island,2500000.0,2023-02-21,2023-02-21,2,2,3
HOUSE FOR RENT, Off Salem Lekki Lagos ,Rent,Lekki,Island,2500000.0,2023-02-21,2023-02-21,1,2,0
2 BEDROOM HOUSE FOR RENT, Orchid Road Lekki Lagos ,Rent,Lekki,Island,2500000.0,2023-02-21,2023-02-21,2,2,3
3 BEDROOM HOUSE FOR RENT, Off Kunsela Road Lekki Lagos ,Rent,Lekki,Island,4000000.0,2023-02-21,2023-02-21,3,3,4
1 BEDROOM HOUSE FOR RENT, In A Mini Estate Lekki Lagos ,Rent,Lekki,Island,900000.0,2023-02-21,2023-02-21,1,1,1
